,rst_name,user_name,review_text,u_rst_tag,ate_menus,date,platform
8,우마이도 건대점,조이,일본식 인테리어로 일본에 온 듯한 분위기를 풍기는 라멘 전문점. 메뉴가 돈코츠라멘 오리지널과 매운맛 두가지만 판매하고 있어 얼마나 주력으로 하는지 느껴졌어요. 테이블 몇개 안되는 작은 식당이고 혼자 밥먹을 수 있도록 1인용 자리도 4자리정도 있었던 것 같아요.  돈코츠라멘 오리지날은 육수가 진하고 그러면서도 깔끔합니다. 느끼하지 않았고 한끼 식사로 적당한 양이었습니다. 매운맛은 얼큰하게 매우면서도 작위적으로 매운 맛을 낸 느낌이 안 느껴져서 좋았어요. 주 메뉴는 좋았는데 같이 먹은 교자는 많이 아쉽네요. 그냥 냉동만두 5개 꺼내서 군만두처럼 구워주는 것 같습니다. 직접 교자를 빚어서 내놓았거나 아예 가격을 확 내렸으면 괜찮았을텐데 교자에서 좀 실망스러웠어요.,점심식사 저녁식사 혼밥 데이트 친구들끼리 여자끼리 남자끼리 캐주얼한 이국적/이색적 일본감성,돈코츠라멘 오리지날 돈코츠가멘 매운맛 교자,2019년 1월 29일,1
9,우마이도 건대점,BigLove,건대에 위치한 라멘 맛집입니다. 맛있다는 라멘집 가봤지만 여기만큼 괜찮은데 못봤어요..가격도 합리적이고 양도 많고 차슈도 3개나 넣어줘서 좋습니다.  미니차슈덮밥은 4천원인데 라멘과 같이 밥도 먹을수 있어서 좋아요 그렇다고 양 엄청 적은거도 아니라 좋아요.,점심식사 저녁식사 데이트 캐주얼한 가성비좋은 조용한 깔끔한 지역주민이 찾는,돈코츠라멘오리지널 미니차슈덮밥,2020년 1월 23일,1
10,우마이도 건대점,urbanflow,제가 여태까지 한국에서 먹어본 라멘중에 제일 맛있었습니다. 진한 육수와 얇은면이 일품이였으며 챠슈 덮밥은 정말 감탄을 하고 왔네요. 정말 정말 맛있습니다. 다만 안경쓰신 직원분이 계속 시비조로 말씀하고 응대하시는게 불편하긴 했습니다,저녁식사 숨은맛집 가성비좋은,돈코츠라멘 돈코츠라멘 매운맛 미니차슈 덮밥,2019년 10월 8일,1
11,우마이도 건대점,JungHo Lim,국물이 꽤 진한 편이어서 만족스러웠습니다. 마늘을 직접 으깨서 국물 맛을 조절할 수 있는 방식이 신기했습니다. 면도 딱딱한 정도를 조절할 수 있어 좋았습니다.,점심식사 저녁식사 혼밥 데이트 예쁜 이국적/이색적,돈코츠라멘오리지날,2018년 2월 6일,1
12,우마이도 건대점,다케터,"오리지널 - 고소한 쿠로마유가 더해지니 더욱 풍미가 있는 돈코츠 베이스, 얇은 스트레이트면, 넉넉한 차슈와 반숙계란까지 기교보다는 기본기에 개성을 살린 라멘. 일본음식 특유의 느끼함을 잡고 싶다면 비치되어 있는 마늘을 찧어 넣으면 된다. 싱겁게 먹는 사람들은 그냥 라멘을 피하는게 나을지도.  매운 맛 - 지인의 평에 따르면 토핑에 디테일이 엿보인다고 함  교자 - 직접 빚는게 맞는가 싶을 정도로 평이한 맛 사이드메뉴의 롤에 충실할 뿐이다.",,,2016년 11월 9일,1
13,우마이도 건대점,대뽕,"건대 라멘 맛집~ 특이하게 취향에 따라 셀프 으깬마늘, 으깬참깨를 넣어서 먹을 수 있습니다 육수도 진하고 맛있습니다",점심식사 저녁식사 혼밥 데이트 푸짐한 조용한 깔끔한,돈코츠라멘 돈코츠라멘매운맛,2020년 6월 30일,1
14,우마이도 건대점,한수민,"짠걸 좋아하는 편이어서 짠지는 모르겠는데 주변에서는 조금 짜다는 시선이 있어요 하지만 진짜 존맛..꼭먹어주세요 마늘 2~3개 넣어서 섞어머금 미침..  홍대, 이태원 등 여러 군데 가봐도 전 우마이도가 최고인듯..  대기있고 9시마감",저녁식사 혼밥 아담한 현장대기필요 콜키지가능,,2017년 9월 13일,1
15,우마이도 건대점,asokiu,주말 2시인데도 줄서서 먹었네요 기다린 만큼 맛있고 좋았어요 양이 적으이 남자의 경우 꼭 사리 추가 하시길,점심식사 식사모임 숨은맛집 주차불가,돈코츠라멘 교자,2022년 5월 14일,1
16,우마이도 건대점,tngusdpdl,맛있어요 짭짤하고 매콤해요ㅠㅠ 세 번을 방문했는데 이상하게 두 번째에 갔을 때 맛이 좀.. 심하게 짰네요ㅠ,점심식사 혼밥 데이트 캐주얼한 가성비좋은 시끌벅적한,매운라멘,2018년 9월 21일,1
17,우마이도 건대점,정하남,가볍게 라멘 먹으러 가기 좋은 곳 국물 맛이 깔끔함 라멘 좋아하시는 분이라면 한 번쯤 들려보기 좋음,아침식사 점심식사 저녁식사 식사모임 혼차 혼밥 데이트 기념일 가족외식 간식 캐주얼한 깔끔한 이국적/이색적,라멘 매운라멘,2019년 1월 8일,1
18,우마이도 건대점,고도슴치,라멘 국물 진하고 맛있습니다. 교자는 평범했지만 먹을 만하구요. 직원분들이 인사 잘 해주십니다.,점심식사 저녁식사 혼밥 서민적인 캐주얼한,돈코츠 라멘 오리지날 교자,2019년 2월 21일,1
19,우마이도 건대점,jake,학생때 줄창다니다가 졸업후 오랜만에 방문했는데 여전한 맛이네요. 해장에도 최고입니다!,식사모임 서민적인 돈코츠라멘,돈코츠라면,2018년 3월 20일,1
20,우마이도 건대점,티나야,맛좋은 라멘을 즐길 수 있어요. 혼자와서 먹어도 어색하지 않은 곳이에요,점심식사 서민적인,돈코츠라멘오리지널 교자,2022년 6월 16일,1
21,우마이도 건대점,mymyjoo,일보 라멘 1세대이다. 언제가든 변함없이 맛있다. 일본을 느낄수있다,점심식사 저녁식사 식사모임 술모임 혼밥 가족외식 서민적인 캐주얼한 가성비좋은 푸짐한 시끌벅적한 깔끔한 경관/야경이좋은,돈코츠라멘,2022년 4월 13일,1
22,우마이도 건대점,매운거못먹는사람,라멘 국물이 너무 좋아요... 개인적으로 진한 거 좋아해서 극호용~,점심식사 캐주얼한 조용한,돈코츠 라멘 오리지날 돈코츠 라멘 매운맛,2018년 7월 19일,1
23,우마이도 건대점,오리보리,라멘너무 맛있어요 .제면실따로 있고 면이 쫄깃해서 계속먹고싶어요,점심식사 저녁식사 데이트 가족외식 숨은맛집 서민적인 가성비좋은 깔끔한 지역주민이찾는 개별룸,돈코츠라멘 오리지날,2021년 5월 23일,1
24,우마이도 건대점,얌굿,건대에 라멘집 총 4곳을 들렀는데 여기가 제일 맛있어요. 라멘 중에선 개인적으로 시로마루라멘이 제일 맛있었네요.,점심식사 저녁식사 서민적인,돈코츠 라멘 오리지날 돈코츠 라멘 매운맛 돈코츠 라멘 시로마루,2023년 7월 1일,1
25,우마이도 건대점,nationalhero,네비게이션 두가지로 찾아갔으나 가게를 찾을수 없음.  추운날씨에도 불과하고 근처를 뒤졌으나 찾지못해  가게로 전화했으나 길을 잘못 알려줌  또다른분과 통화 했으나 본인은 길알려 주는 사람이 아니라고함  4식구를 이끌고 본인들 가게에 찾아 가는데  모른다고 짜증내심  그냥 다시차에타고 다른데로감  네비가 안나오니 사람들 찾아오는데 힘들다고 변경하는게 어떻겠냐고 좋은 취지에 얘기했지만 큰길가라 그렇다고 무시하심  결론 차로 오시는 분은 주차장도 없고 차댈데도 없어요  자신 있으신분은 네비 찍고 가보세요  정말 얼마나 맛있는진 몰라도 손님대하는 태도는 0점 입니다,저녁식사,라멘,2018년 12월 28일,1
26,우마이도 건대점,조용비,차슈가 푸짐하게 들어있어서 참 좋았어요. 일본에서 먹어본 돈코츠라멘의 진함을 다시 한 번 느낄 수 있어서 좋았는데 계란이 노른자까지 짜서 좀 놀랐어요 색깔을 보고 어느 정도 예상은 했는데 보통은 노른자까지 짠 적은 없어서 의외였어요. 일본 요리 자체에 짭짤함은 어쩔 수 없는듯~,,,2016년 11월 6일,1
27,우마이도 건대점,www,마감시간 다 되어서 도착 가게는 작은데 꽉 차있었음 건대 주변 가면 먹을만 한듯,점심식사 저녁식사 혼밥 숨은맛집 이국적/이색적,돈코츠라멘,2022년 10월 11일,1
28,우마이도 건대점,스루리,진한 국물과 마늘을 직접 으깨넣는 시스템이 인상적이었다. 맛은 일본의 이치란을 제외하면 지금까지 먹은 라멘 중 최고의 맛. 교자도 맛이 좋았다. 그릇의 글씨가 잘 보이도록 돌려주는 섬세함 또한 좋았던 점.,점심식사 회식 서민적인 푸짐한 지역주민이 찾는,돈코츠라멘 매운돈코츠라멘 교자,2018년 6월 27일,1
29,우마이도 건대점,여행중,분당 우마이도와 맛은 거의 비슷하지만 직원분들이 젊고 대학가인 만큼 손님들도 젊은 편이라 좀 더 캐주얼한 느낌입니다. 손님도 더 많아서 대기를 해야 하는 경우가 많고요. 맛은 뭐 말할 것없이 좋습니다.,아침식사 점심식사 식사모임 혼밥 데이트 캐주얼한 푸짐한,오리지널,2018년 8월 15일,1
30,우마이도 건대점,SeungHyeon Lee,내 생에 최고의 라멘 지금까지 먹어 본 라멘은 라멘이 아니다 엄청 진한 육수에 마늘을 좀 첨가하면 깊은 맛이 엄청나다 다만 채소류가 좀 부족하다는 게 단점이지만 완벽한 계란이 커버쳐 준다,,,2016년 9월 1일,1
31,우마이도 건대점,윤나래,"매운맛이랑 오리지널 먹었는데, 오리지널은 약간 짠맛이 강했습니다 .개인적으로는 매운맛이 훨신 더 맛있었고 가격이 조금 비싼편이라고 느껴졌습니다. 챠슈는 엄청 맛있어요!",점심식사 데이트 젊은사람이많은 현장대기필요,,2017년 8월 7일,1
32,우마이도 건대점,Changhoon Lee,"이 식당은 메뉴가 몇 개 없다. 매운 라멘 보통라멘 교자 맥주 끝. 식당 입장에서 이게 웬만큼 자신이 있지 않으면 못하는 일이다. 근데 먹어보면 안다. 이 식당이 얼마나 라멘에 자신감이 있는지를. 라멘 국물은 걸죽함의 정도가 생명이다. 너무 걸죽해지면 느끼하고 너무 안 걸죽하면 심심하다. 우마이도의 라멘국물은 딱 그 정도가 알맞다. 맛있는 국물에 말은 국수, 차슈, 계란을 먹다보면 어느새 바닥이 드러난다. 가격도 착하고 메뉴가 간단하니 주문하면 바로 나오는 것도 좋다. 줄을 좀 서야되지만 충분히 기다릴만하다",,,2016년 4월 19일,1
33,우마이도 건대점,미식파이터,"느끼한 라멘이 땡길때 가기 좋은곳 입니다. 맛집이라 부르긴 힘들고, 라멘의 맛있어야 하는 마지노선을 보여주는 장소 입니다.",점심식사 시끌벅적한 이국적/이색적,라멘,2018년 10월 2일,1
34,우마이도 건대점,레굴루스,평점이 높아 기대를 하고 갔는데 지극히 평범한 맛이었네요. 가볍게 한끼 떼우기 정도가 아니라면 대안이 많을 듯 합니다,점심식사 저녁식사 혼밥 서민적인 캐주얼한 가성비좋은,돈코츠라멘,2020년 8월 16일,1
35,우마이도 건대점,풍운아,"몇년전만해도 한국에서 최고의 돈코츠라면이라 생각했는데,,,오랜만에 와보니 그냥 프랜차이즈 라면집이 되버렸다T T",점심식사 서민적인,돈코츠 오리지널,2018년 1월 31일,1
36,우마이도 건대점,Chiwon Hwang,"맛으로만 따지면 서울의 여러라멘집과 호각을 이루겠지만, 종합적으로 가장 깔끔한 맛을 표현하는 라멘집.",점심식사 저녁식사 혼밥 깔끔한,돈코츠라멘,2019년 1월 13일,1
37,우마이도 건대점,리진,오랜동안 건대맛집으로 지켜온.. 이젠 맛잇는 라멘집이 많아져서 좀더 분발해야할듯,저녁식사 캐주얼한,돈코츠라멘,2020년 1월 23일,1
38,우마이도 건대점,돈코츠라멘마라탕,진한 국물을 먹고 싶다면 갑니다. 개인 취향으로 맵지 않은 라멘이 더 맛있어요.,점심식사 저녁식사 술모임 혼밥 데이트 시끌벅적한 이국적/이색적,라멘,2018년 10월 26일,1
39,우마이도 건대점,erica,국물이 진하고 맛있긴한데 먹다보면 왜인지 금방 질려서 한번도 다 먹은 적이 없음,점심식사 저녁식사 혼밥 캐주얼한,돈코츠라멘,2018년 7월 3일,1
40,우마이도 건대점,항카,맛있음 기회되면 다시 또 가고 싶은 집,점심식사 혼밥 캐주얼한 가성비좋은 조용한 깔끔한,돈코츠라멘,2019년 8월 25일,1
41,우마이도 건대점,ddd,,점심식사 캐주얼한 시끌벅적한,돈코츠라멘,2019년 4월 17일,1
42,우마이도 건대점,잭허니,,점심식사 혼밥,돈코츠라멘,2018년 9월 14일,1
43,우마이도 건대점,박병훈,,점심식사 저녁식사 시끌벅적한 아담한,,2017년 10월 28일,1
44,우마이도 건대점,일산냠냠이,,점심식사 저녁식사 혼밥 아담한 깔끔한 젊은사람이많은,,2017년 10월 4일,1
45,우마이도 건대점,kim,,점심식사 혼밥 데이트 아담한 캐주얼한 젊은사람이많은,,2017년 9월 1일,1
46,우마이도 건대점,Hunmo Kang,가히 국내 최고의 라멘집  도쿄가서 먹은 라면보다 훨씬 맛있음 ㅋ  직원들도 신나고!!!,,,2016년 4월 19일,1
47,우마이도 건대점,뇸뇸뇸,건대주민들에게 오랫동안 사랑받고 롱런하는집이다 건대에서 라멘이먹고싶다면 후회하지않을듯,점심식사 이국적/이색적,돈코츠라멘,2017년 5월 30일,1
48,우마이도 건대점,윤여신,맛있다를 넘어 웃음이 나온다. 차슈는 솜사탕처럼 사라진다. 차슈를 다시 먹고싶다.,,,2016년 10월 9일,1
49,우마이도 건대점,SeungJae Lee,역시 라멘은 멘야산다이메,,,2017년 1월 8일,1
50,우마이도 건대점,Inwoo Yeo,라멘 만두 모두 굿,,,2016년 8월 23일,1
51,우마이도 건대점,Park Hyunmin,서비스 별루,,,2016년 12월 4일,1
52,우마이도 건대점,Juyoung Cho,,,,2017년 2월 22일,1
53,우마이도 건대점,Ji-won Kim,,,,2017년 1월 10일,1
54,우마이도 건대점,Jinseob Shin,,,,2016년 12월 16일,1
55,우마이도 건대점,봉쏭,,,,2016년 11월 30일,1
56,우마이도 건대점,한유나,,,,2016년 8월 26일,1
0,미분당,건대맛집학살자,맛있게 잘 만든 한국식 퍼 소스도3개 구비되 있어서 취향것 먹으면 된다 식당이 왜 도서관 분위기 인지는 모르겠고 그러면서직원들끼리는 왜 떠 드는건지도 모르겠다 주문에 대한 소통이 아니라 진짜 잡담 그리 바쁜것 같지는 않은데 고수 달라는 요청은 왜 알겠다고 대답 해 줬으면서 식사가 끝날때까지 안갖다주는건지도 모르겠고 혼자 방문했지만 다른 손님의 말 소리를 통제하는데 기준을 모르겠다 그냥 접객이 많이 모자란 식당임,점심식사 혼밥 조용한 지역주민이찾는,차돌양지힘줄,2023년 12월 15일,1
1,미분당,이셜,조용해서 혼자먹기 편해요. 양도 많고 매우 푸짐합니다 일본 식당같이요,혼밥 숨은맛집 조용한,"차돌,양지,힘줄 쌀국수",3월 12일,1
2,미분당,달려라하니,"조용한 분위기에서 혼밥하기 좋은 식당. 매일 3시부터는 브레이크 타임. 고수 요청하면 주시고, 그 외 양파나 단무지도 계속 추가해주심. 면도 부족하면 먼저 더 필요한지 물어봐주실 정도록 친절하심. 매장이 협소해서 불편할 수 있음.",점심식사 혼밥 조용한 깔끔한 지역주민이찾는,차돌박이쌀국수,2022년 12월 7일,1
