restaurant_id,address,name,opening_hours,phone,type,category,lat,lng,review_count,created_at,updated_at,summary
73,서울 광진구 아차산로76길 19 1층,갈비살데이,"['화 17:00 - 23:00 22:30 라스트오더', '수 17:00 - 23:00 22:30 라스트오더', '목 17:00 - 23:00 22:30 라스트오더', '금 17:00 - 23:00 22:30 라스트오더', '토 13:00 - 22:00 21:30 라스트오더', '일 13:00 - 22:00 21:30 라스트오더', '월 정기휴무 (매주 월요일)']",02-456-0317,0,소고기구이,,,,,,
80,서울 광진구 아차산로76가길 16,나미,"['화 10:30 - 22:30', '수 10:30 - 22:30', '목 10:30 - 22:30', '금 10:30 - 22:30', '토 10:30 - 22:30', '일 정기휴무 (매주 일요일)', '월 10:30 - 22:30']",0507-1356-3244,0,일식당,,,,,,
81,서울 광진구 아차산로 589 1층 분땡,분땡,['매일 11:00 - 23:00'],0507-1413-0677,0,종합분식,,,,,,
82,서울 광진구 아차산로78길 177,가운소곱창,"['매일 15:30 - 23:30', 'MBC파워매거진 313회, 17.05.26. 2017년 5월 26일  소곱창구이', '']",02-3436-8118,0,"곱창,막창,양",,,,,,
83,서울 광진구 아차산로76길 25 1층,깐부치킨 광장점,[],0507-1441-5001,0,"치킨,닭강정",,,,,,
84,서울 광진구 아차산로73길 44,광나루김밥집,[],02-444-1418,0,김밥,,,,,,
85,서울 광진구 광장로1나길 16,추미각,[],02-456-6040,0,"해물,생선요리",,,,,,
86,서울 광진구 광나루로 595 광장자이아파트,BBQ치킨 광나루점,['매일 11:00 - 24:00'],0504-3142-1425,0,"치킨,닭강정",,,,,,
87,서울 광진구 아차산로 626 1층,꼼수없는착한만두,"['화 매장 11:00 - 20:30 포장 11:00 - 22:00', '수 매장 11:00 - 20:30 포장 11:00 - 22:00', '목 매장 11:00 - 20:30 포장 11:00 - 22:00', '금 매장 11:00 - 20:30 포장 11:00 - 22:00', '토 매장 정기휴무 (매주 토요일) 포장 정기휴무 (매주 토요일)', '일 매장 정기휴무 (매주 일요일) 포장 정기휴무 (매주 일요일)', '월 매장 11:00 - 20:30 포장 11:00 - 22:00 접기']",02-456-2559,0,만두,,,,,,
88,서울 광진구 광장로 47 101호,복쌈,"['화 11:30 - 20:00 19:30 라스트오더', '수 11:30 - 20:00 19:30 라스트오더', '목 11:30 - 20:00 19:30 라스트오더', '금 11:30 - 20:00 19:30 라스트오더', '토 11:00 - 20:00 19:30 라스트오더', '일 정기휴무 (매주 일요일)', '월 11:30 - 20:00 19:30 라스트오더']",0507-1388-5706,0,"족발,보쌈",,,,,,
89,서울 광진구 아차산로78길 175 2층,킴스양,"['화 17:00 - 22:00', '수 17:00 - 22:00', '목 17:00 - 22:00', '금 17:00 - 22:00', '토 16:00 - 22:00', '일(4/7) 정기휴무 (매달 1, 3번째 일요일)', '월 17:00 - 22:00', '매달 1, 3번째 일요일 정기 휴무']",0507-1372-3094,0,양갈비,,,,,,
90,서울 광진구 천호대로 799,정이네서서갈비,[],02-447-5505,0,"육류,고기요리",,,,,,
91,서울 광진구 아차산로 499 청구아파트 상가동,피자스쿨 광장점,"['화 10:00 - 01:00 00:50 라스트오더', '수 10:00 - 01:00 00:50 라스트오더', '목 10:00 - 01:00 00:50 라스트오더', '금 10:00 - 01:00 00:50 라스트오더', '토 10:00 - 01:00 00:50 라스트오더', '일 10:05 - 23:00 22:50 라스트오더', '월 10:00 - 01:00 00:50 라스트오더', '매달 2번째 화요일 정기 휴무']",02-447-7727,0,피자,,,,,,
92,서울 광진구 아차산로 589 1층,도깨비전집,"['화 17:00 - 01:00 00:30 라스트오더', '수 17:00 - 01:00 00:30 라스트오더', '목 17:00 - 01:00 00:30 라스트오더', '금 17:00 - 01:00 00:30 라스트오더', '토 17:00 - 01:00 00:30 라스트오더', '일 정기휴무 (매주 일요일)', '월 17:00 - 01:00 00:30 라스트오더']",0507-1305-3184,0,"전,빈대떡",,,,,,
93,서울 광진구 천호대로143길 7,도토리마을 본점,['매일 10:30 - 22:00'],02-456-9693,0,한식,,,,,,
94,서울 광진구 아차산로76길 6,대관령감자탕,"['화 11:30 - 21:30', '수 11:30 - 21:30', '목 11:30 - 21:30', '금 11:30 - 21:30', '토 정기휴무 (매주 토요일)', '일 정기휴무 (매주 일요일)', '월 11:30 - 21:30']",02-444-6637,0,감자탕,,,,,,
95,서울 광진구 아차산로 502 진넥스오딧세이 1층,얌샘김밥 광장점,"['화 11:00 - 21:00 14:30 - 16:00 브레이크타임 20:30 라스트오더', '수 11:00 - 21:00 14:30 - 16:00 브레이크타임 20:30 라스트오더', '목 11:00 - 21:00 14:30 - 16:00 브레이크타임 20:30 라스트오더', '금 11:00 - 21:00 14:30 - 16:00 브레이크타임 20:30 라스트오더', '토 11:00 - 19:00 18:30 라스트오더', '일 정기휴무 (매주 일요일)', '월 11:00 - 21:00 14:30 - 16:00 브레이크타임 20:30 라스트오더']",02-456-9093,0,분식,,,,,,
97,서울 광진구 아차산로69길 4 1층,오마뎅 광장점,['매일 12:00 - 22:00'],02-3436-1005,0,분식,,,,,,
98,서울 광진구 아차산로 537-17,가츠몽 광장점,[],02-455-7999,0,돈가스,,,,,,
99,서울 광진구 아차산로70길 17-17 삼성아파트,까막돼지와 버섯총각들,"['화 11:00 - 22:00', '수 11:00 - 22:00', '목 11:00 - 22:00', '금 11:00 - 22:00', '토 11:00 - 22:00', '일 17:00 - 22:00', '월 11:00 - 22:00']",02-456-8689,0,"육류,고기요리",,,,,,
120,서울 광진구 광장로1길 18,희식주,[],,0,떡볶이,,,,,,
121,서울 광진구 아차산로 537-17 상가동 1층 22호,동경규동 광장점,"['화 11:00 - 20:30 20:00 라스트오더', '수 11:00 - 20:30 20:00 라스트오더', '목 11:00 - 20:30 20:00 라스트오더', '금 11:00 - 20:30 20:00 라스트오더', '토 11:00 - 20:30 20:00 라스트오더', '일 11:00 - 20:30 20:00 라스트오더', '월 11:00 - 20:30 20:00 라스트오더']",0507-1398-1585,0,덮밥,,,,,,
132,서울 광진구 아차산로 549 1001동 B106호,한끼뚝딱 광장점,['매일 00:00 - 24:00'],02-566-2844,0,밀키트,,,,,,
136,서울 광진구 광장로5길 6,광나루식당,[],,0,한식,,,,,,
137,서울 광진구 아차산로78길 170,나루촌,[],02-457-4558,0,한식,,,,,,
147,서울 광진구 광장로 61,광장식당,[],,0,한식,,,,,,
150,서울 광진구 광장로5길 25-1 장로회신학대학 교 지하1층(광장동),장로회신학대학교 학생식당,[],,0,한식,,,,,,
153,서울 광진구 광나루로 584 1층,미식광진 본관,"['화 11:30 - 21:30 15:00 - 17:00 브레이크타임 20:30 라스트오더', '수 11:30 - 21:30 15:00 - 17:00 브레이크타임 20:30 라스트오더', '목 11:30 - 21:30 15:00 - 17:00 브레이크타임 20:30 라스트오더', '금 11:30 - 21:30 15:00 - 17:00 브레이크타임 20:30 라스트오더', '토 11:30 - 21:30 20:30 라스트오더', '일 11:30 - 21:30 20:30 라스트오더', '월 11:30 - 21:30 15:00 - 17:00 브레이크타임 20:30 라스트오더']",0507-1434-0943,0,한식,,,,,,
154,서울 광진구 아차산로 478,최원석의돼지한판&서해쭈꾸미 광장점,['매일 11:30 - 01:00 00:00 라스트오더'],0507-1363-4544,0,"육류,고기요리",,,,,,
155,서울 광진구 자양로18길 59 두례빌딩 1층,이가네양꼬치 구의역점,['매일 13:00 - 01:00'],0507-1468-8293,0,양꼬치,,,,,,
156,서울 광진구 자양로18길 12 당산오돌 구의역점,당산오돌 구의역점,"['화 16:00 - 01:00 00:30 라스트오더', '수 16:00 - 01:00 00:30 라스트오더', '목 16:00 - 01:00 00:30 라스트오더', '금 16:00 - 01:00 00:30 라스트오더', '토 15:00 - 01:00 00:30 라스트오더', '일 15:00 - 01:00 00:30 라스트오더', '월 16:00 - 01:00 00:30 라스트오더']",0507-1405-9898,0,"육류,고기요리",,,,,,
157,서울 광진구 자양로43길 7 1층,소요일 아차산직영점,"['화 16:00 - 23:00 22:30 라스트오더', '수 16:00 - 23:00 22:30 라스트오더', '목 16:00 - 23:00 22:30 라스트오더', '금 16:00 - 23:00 22:30 라스트오더', '토 12:00 - 23:00 22:30 라스트오더', '일 12:00 - 23:00 22:30 라스트오더', '월 16:00 - 23:00 22:30 라스트오더']",02-6397-0221,0,"육류,고기요리",,,,,,
158,서울 광진구 능동로36길 181 1층,멕시칼리,"['화 11:30 - 22:00 20:50 라스트오더', '수 11:30 - 22:00 20:50 라스트오더', '목 11:30 - 22:00 20:50 라스트오더', '금 11:30 - 22:00 20:50 라스트오더', '토 11:30 - 22:00 20:50 라스트오더', '일 11:30 - 22:00 20:50 라스트오더', '월 11:30 - 22:00 20:50 라스트오더']",0507-1360-1707,0,"멕시코,남미음식",,,,,,
159,서울 광진구 용마산로 38,치바우감자탕,"['화 10:00 - 23:00', '수 10:00 - 23:00', '목 정기휴무 (매주 목요일)', '금 10:00 - 23:00', '토 10:00 - 23:00', '일 10:00 - 23:00', '월 10:00 - 23:00']",0507-1359-1417,0,감자탕,,,,,,
160,서울 광진구 자양로 165,미가담,"['화 11:00 - 21:00 20:30 라스트오더', '수 11:00 - 21:00 20:30 라스트오더', '목 11:00 - 21:00 20:30 라스트오더', '금 11:00 - 21:00 20:30 라스트오더', '토 11:00 - 16:00 15:30 라스트오더', '일 정기휴무 (매주 일요일)', '월 11:00 - 21:00 20:30 라스트오더']",0507-1445-9597,0,보리밥,,,,,,
161,서울 광진구 아차산로51길 39 1층,화양양꼬치 구의점,"['화 정기휴무 (매주 화요일)', '수 14:00 - 02:00 01:30 라스트오더', '목 14:00 - 02:00 01:30 라스트오더', '금 14:00 - 02:00 01:30 라스트오더', '토 13:00 - 02:00 01:30 라스트오더', '일 13:00 - 02:00 01:30 라스트오더', '월 14:00 - 02:00 01:30 라스트오더']",0507-1395-5118,0,양꼬치,,,,,,
162,서울 광진구 자양로43길 42,신토불이 떡볶이 본점,"['화 11:00 - 21:00 20:40 라스트오더', '수 11:00 - 21:00 20:40 라스트오더', '목 11:00 - 21:00 20:40 라스트오더', '금 11:00 - 21:00 20:40 라스트오더', '토 11:00 - 21:00 20:40 라스트오더', '일 11:00 - 21:00 20:40 라스트오더', '월 정기휴무 (매주 월요일)']",02-457-2475,0,떡볶이,,,,,,
163,서울 광진구 자양로 324,원조할아버지손두부,['매일 06:00 - 22:00'],02-447-6540,0,두부요리,,,,,,
164,서울 광진구 자양로18길 81 1층,구의규 구의본점,"['화 16:00 - 24:00 23:30 라스트오더', '수 16:00 - 24:00 23:30 라스트오더', '목 16:00 - 24:00 23:30 라스트오더', '금 16:00 - 24:00 23:30 라스트오더', '토 16:00 - 24:00 23:30 라스트오더', '일 16:00 - 24:00 23:30 라스트오더', '월 정기휴무 (매주 월요일)']",0507-1335-7451,0,"육류,고기요리",,,,,,
165,서울 광진구 영화사로 83-1,아차산김가네맛집,"['화 09:30 - 22:00 21:00 라스트오더', '수 정기휴무 (매주 수요일)', '목 09:30 - 22:00 21:00 라스트오더', '금 09:30 - 22:00 21:00 라스트오더', '토 09:30 - 22:00 21:00 라스트오더', '일 09:30 - 22:00 21:00 라스트오더', '월 09:30 - 22:00 21:00 라스트오더']",0507-1406-0380,0,한식,,,,,,
166,서울 광진구 구의강변로 30 목림빌딩,행복한우,['매일 09:30 - 22:30'],02-446-6987,0,"육류,고기요리",,,,,,
167,서울 광진구 능동로 386 1층,도톰,"['화 11:30 - 23:30 15:30 - 16:30 브레이크타임 23:00 라스트오더', '수 11:30 - 23:30 15:30 - 16:30 브레이크타임 23:00 라스트오더', '목 11:30 - 23:30 15:30 - 16:30 브레이크타임 23:00 라스트오더', '금 11:30 - 23:30 15:30 - 16:30 브레이크타임 23:00 라스트오더', '토 11:30 - 23:30 23:00 라스트오더', '일 11:30 - 23:30 23:00 라스트오더', '월 11:30 - 23:30 15:30 - 16:30 브레이크타임 23:00 라스트오더']",02-444-4231,0,돼지고기구이,,,,,,
168,서울 광진구 아차산로 431 강변SK뷰 102동 B101호,서울등심,"['화 11:30 - 22:00 15:00 - 17:00 브레이크타임 21:00 라스트오더', '수 11:30 - 22:00 15:00 - 17:00 브레이크타임 21:00 라스트오더', '목 11:30 - 22:00 15:00 - 17:00 브레이크타임 21:00 라스트오더', '금 11:30 - 22:00 15:00 - 17:00 브레이크타임 21:00 라스트오더', '토 11:30 - 22:00 15:00 - 17:00 브레이크타임 21:00 라스트오더', '일 11:30 - 22:00 15:00 - 17:00 브레이크타임 21:00 라스트오더', '월 정기휴무 (매주 월요일)']",0507-1308-9486,0,소고기구이,,,,,,
169,서울 광진구 영화사로 62-1 아차산유황오리,아차산유황오리,['매일 11:00 - 22:00'],02-453-1816,0,오리요리,,,,,,
170,서울 광진구 자양로 199-1 서북면옥,서북면옥,"['화 11:00 - 19:30 19:00 라스트오더', '수 11:00 - 19:30 19:00 라스트오더', '목 11:00 - 19:30 19:00 라스트오더', '금 11:00 - 19:30 19:00 라스트오더', '토 11:00 - 19:30 19:00 라스트오더', '일 정기휴무 (매주 일요일)', '월 11:00 - 19:30 19:00 라스트오더']",02-457-8319,0,냉면,,,,,,
171,서울 광진구 자양로18길 56 거송빌딩,대원칼국수,"['화 11:00 - 20:30 19:45 라스트오더', '수 11:00 - 20:30 19:45 라스트오더', '목 11:00 - 20:30 19:45 라스트오더', '금 11:00 - 20:30 19:45 라스트오더', '토 11:00 - 20:30 19:45 라스트오더', '일 정기휴무 (매주 일요일)', '월 11:00 - 20:30 19:45 라스트오더']",0507-1472-3117,0,"칼국수,만두",,,,,,
172,서울 광진구 아차산로62길 14-4,도치피자 강변,"['화 11:30 - 22:00 15:00 - 17:00 브레이크타임 21:30 라스트오더', '수 11:30 - 22:00 15:00 - 17:00 브레이크타임 21:30 라스트오더', '목 11:30 - 22:00 15:00 - 17:00 브레이크타임 21:30 라스트오더', '금 11:30 - 22:00 15:00 - 17:00 브레이크타임 21:30 라스트오더', '토 11:30 - 22:00 15:00 - 17:00 브레이크타임 21:30 라스트오더', '일 11:30 - 22:00 15:00 - 17:00 브레이크타임 21:30 라스트오더', '월 11:30 - 22:00 15:00 - 17:00 브레이크타임 21:30 라스트오더']",0507-1434-8012,0,이탈리아음식,,,,,,
173,서울 광진구 자양로43길 43,순금이떡볶이 아차산 본점,"['화 10:30 - 23:30', '수 10:30 - 23:30', '목 10:30 - 23:30', '금 10:30 - 23:30', '토 10:30 - 23:30', '일 10:30 - 23:30', '월 10:30 - 23:30', '생방송오늘저녁 1570회, 21.06.02. 2021년 6월 2일  깻잎떡볶이', '']",02-455-8090,0,떡볶이,,,,,,
174,서울 광진구 구의강변로 86 1층(주차 : 지하 주차장 이용 가능),스시텐,['매일 11:30 - 21:30 21:00 라스트오더'],02-454-9248,0,"초밥,롤",,,,,,
175,서울 광진구 자양로43길 18 1층,순삼이네미나리삼겹살 아차산본점,['매일 12:00 - 23:00'],0507-1369-7869,0,"육류,고기요리",,,,,,
176,서울 광진구 아차산로57길 10-1 1층 매복식당,매복식당 구의본점,"['화 16:00 - 23:00', '수 16:00 - 23:00', '목 16:00 - 23:00', '금 16:00 - 23:00', '토 14:00 - 23:00', '일 14:00 - 23:00', '월 16:00 - 23:00']",0507-1311-0427,0,"육류,고기요리",,,,,,
177,서울 광진구 천호대로 694,망향비빔국수 광진구점,"['화 10:30 - 22:00', '수 10:30 - 22:00', '목 10:30 - 22:00', '금 10:30 - 22:00', '토 10:30 - 22:00', '일 10:30 - 22:00', '월 10:30 - 22:00']",02-454-1357,0,국수,,,,,,
178,"서울 광진구 아차산로 453-1 1층, 2층",구의농원,"['화 11:30 - 22:40 22:00 라스트오더', '수 11:30 - 22:40 22:00 라스트오더', '목 11:30 - 22:40 22:00 라스트오더', '금 11:30 - 22:40 22:00 라스트오더', '토 11:30 - 22:40 22:00 라스트오더', '일 11:30 - 22:40 22:00 라스트오더', '월 11:30 - 22:40 22:00 라스트오더']",0507-1327-7596,0,"육류,고기요리",,,,,,
179,서울 광진구 자양로 306 1층,아차산통갈비탕,"['화 11:30 - 21:00 15:30 - 17:00 브레이크타임 20:30 라스트오더', '수 11:30 - 21:00 15:30 - 17:00 브레이크타임 20:30 라스트오더', '목 11:30 - 21:00 15:30 - 17:00 브레이크타임 20:30 라스트오더', '금 11:30 - 21:00 15:30 - 17:00 브레이크타임 20:30 라스트오더', '토 11:30 - 21:00 15:30 - 17:00 브레이크타임 20:30 라스트오더', '일 11:30 - 21:00 15:30 - 17:00 브레이크타임 20:30 라스트오더', '월 11:30 - 21:00 15:30 - 17:00 브레이크타임 20:30 라스트오더']",0507-1404-1058,0,갈비탕,,,,,,
180,서울 광진구 천호대로132길 56,스시오리,"['화 11:30 - 22:00 15:00 - 17:00 브레이크타임 21:00 라스트오더', '수 11:30 - 22:00 15:00 - 17:00 브레이크타임 21:00 라스트오더', '목 11:30 - 22:00 15:00 - 17:00 브레이크타임 21:00 라스트오더', '금 11:30 - 22:00 15:00 - 17:00 브레이크타임 21:00 라스트오더', '토 11:30 - 22:00 15:00 - 17:00 브레이크타임 21:00 라스트오더', '일 11:30 - 22:00 15:00 - 17:00 브레이크타임 21:00 라스트오더', '월 정기휴무 (매주 월요일)']",0507-1437-8229,0,"초밥,롤",,,,,,
181,서울 광진구 천호대로129길 15 102호,황순애신토불이떡볶이,"['화 11:00 - 22:00', '수 11:00 - 22:00', '목 11:00 - 22:00', '금 11:00 - 22:00', '토 11:00 - 22:00', '일 11:00 - 22:00', '월 정기휴무 (매주 월요일)']",02-6952-6002,0,떡볶이,,,,,,
182,서울 광진구 아차산로 395 1층,장터참숯무한리필 구의점,"['월 16:00 - 24:00 23:00 라스트오더', '화 정기휴무 (매주 화요일)', '수 16:00 - 24:00 23:00 라스트오더', '목 16:00 - 24:00 23:00 라스트오더', '금 16:00 - 24:00 23:00 라스트오더', '토 13:00 - 24:00 23:00 라스트오더', '일 13:00 - 24:00 23:00 라스트오더']",0507-1415-9923,0,"육류,고기요리",,,,,,
183,서울 광진구 광나루로 536 1층,진구정,"['월 정기휴무 (매주 월요일)', '화 17:00 - 21:30 21:00 라스트오더', '수 17:00 - 21:30 21:00 라스트오더', '목 11:30 - 21:30 15:00 - 17:00 브레이크타임 21:00 라스트오더', '금 11:30 - 21:30 15:00 - 17:00 브레이크타임 21:00 라스트오더', '토 11:30 - 21:30 15:00 - 17:00 브레이크타임 21:00 라스트오더', '일 11:30 - 21:00 15:00 - 17:00 브레이크타임 20:30 라스트오더']",0507-1494-1324,0,이북음식,,,,,,
184,서울 광진구 아차산로51길 35 1층 양복점,양복점 구의점,"['월 16:00 - 02:00', '화 16:00 - 02:00', '수 16:00 - 02:00', '목 16:00 - 02:00', '금 16:00 - 02:00', '토 16:00 - 02:00', '일 16:00 - 02:00']",0507-1329-6307,0,양꼬치,,,,,,
185,서울 광진구 자양로18길 56 지층 디도재즈라운지,디도 재즈 라운지,"['월 정기휴무 (매주 월요일)', '화 19:00 - 24:00', '수 19:00 - 24:00', '목 19:00 - 24:00', '금 19:00 - 24:00', '토 15:00 - 24:00', '일 19:00 - 24:00']",070-8621-7869,0,양식,,,,,,
186,서울 광진구 자양로18길 6,불난닭발,"['월 16:00 - 02:00', '화 16:00 - 02:00', '수 16:00 - 02:00', '목 16:00 - 02:00', '금 16:00 - 02:00', '토 16:00 - 02:00', '일 정기휴무 (매주 일요일)', '인생메뉴잘먹겠습니다 25회, 17.01.26. 2017년 1월 26일  무뼈닭발/오돌뼈']",02-458-3000,0,닭발,,,,,,
187,서울 광진구 구의로 8 1층 먹오삼,먹오삼,"['월 16:00 - 23:00', '화 16:00 - 23:00', '수 16:00 - 23:00', '목 16:00 - 23:00', '금 16:00 - 23:00', '토 11:30 - 23:00', '일 11:30 - 23:00', '생방송투데이 3495회, 24.03.20. 2024년 3월 20일  주꾸미삼겹살볶음']",0507-1459-8261,0,한식,,,,,,
188,서울 광진구 광나루로 590,메이탄 구의점,"['월 11:00 - 21:30', '화 11:00 - 21:30', '수 11:00 - 21:30', '목 11:00 - 21:30', '금 11:00 - 21:30', '토 11:00 - 21:30', '일 11:00 - 21:30']",0507-1354-6688,0,중식당,,,,,,
